datetime,region,demand
2021-06-02 09:00:00,79,92
2021-06-02 09:00:00,80,179
2021-06-02 09:00:00,81,91
2021-06-02 09:00:00,82,28
2021-06-02 09:00:00,83,28
2021-06-02 10:00:00,0,14
2021-06-02 10:00:00,1,11
2021-06-02 10:00:00,2,19
2021-06-02 10:00:00,3,0
2021-06-02 10:00:00,4,0
2021-06-02 10:00:00,5,0
2021-06-02 10:00:00,6,0
2021-06-02 10:00:00,7,9
2021-06-02 10:00:00,8,28
2021-06-02 10:00:00,9,27
2021-06-02 10:00:00,10,21
2021-06-02 10:00:00,11,2
2021-06-02 10:00:00,12,0
2021-06-02 10:00:00,13,0
2021-06-02 10:00:00,14,26
2021-06-02 10:00:00,15,33
2021-06-02 10:00:00,16,53
2021-06-02 10:00:00,17,4
2021-06-02 10:00:00,18,0
2021-06-02 10:00:00,19,3
2021-06-02 10:00:00,20,10
2021-06-02 10:00:00,21,34
2021-06-02 10:00:00,22,33
2021-06-02 10:00:00,23,30
2021-06-02 10:00:00,24,32
2021-06-02 10:00:00,25,0
2021-06-02 10:00:00,26,15
2021-06-02 10:00:00,27,11
2021-06-02 10:00:00,28,25
2021-06-02 10:00:00,29,52
2021-06-02 10:00:00,30,21
2021-06-02 10:00:00,31,42
2021-06-02 10:00:00,32,6
2021-06-02 10:00:00,33,11
2021-06-02 10:00:00,34,16
2021-06-02 10:00:00,35,18
2021-06-02 10:00:00,36,58
2021-06-02 10:00:00,37,46
2021-06-02 10:00:00,38,79
2021-06-02 10:00:00,39,4
2021-06-02 10:00:00,40,7
2021-06-02 10:00:00,41,9
2021-06-02 10:00:00,42,29
2021-06-02 10:00:00,43,82
2021-06-02 10:00:00,44,33
2021-06-02 10:00:00,45,51
2021-06-02 10:00:00,46,2
2021-06-02 10:00:00,47,15
2021-06-02 10:00:00,48,4
2021-06-02 10:00:00,49,40
2021-06-02 10:00:00,50,136
2021-06-02 10:00:00,51,92
2021-06-02 10:00:00,52,38
2021-06-02 10:00:00,53,13
2021-06-02 10:00:00,54,11
2021-06-02 10:00:00,55,2
2021-06-02 10:00:00,56,20
2021-06-02 10:00:00,57,113
2021-06-02 10:00:00,58,124
2021-06-02 10:00:00,59,63
2021-06-02 10:00:00,60,1
2021-06-02 10:00:00,61,17
2021-06-02 10:00:00,62,3
2021-06-02 10:00:00,63,3
2021-06-02 10:00:00,64,147
2021-06-02 10:00:00,65,101
2021-06-02 10:00:00,66,86
2021-06-02 10:00:00,67,3
2021-06-02 10:00:00,68,25
2021-06-02 10:00:00,69,33
2021-06-02 10:00:00,70,0
2021-06-02 10:00:00,71,124
2021-06-02 10:00:00,72,144
2021-06-02 10:00:00,73,150
2021-06-02 10:00:00,74,42
2021-06-02 10:00:00,75,32
2021-06-02 10:00:00,76,45
2021-06-02 10:00:00,77,0
2021-06-02 10:00:00,78,38
2021-06-02 10:00:00,79,90
2021-06-02 10:00:00,80,132
2021-06-02 10:00:00,81,78
2021-06-02 10:00:00,82,20
2021-06-02 10:00:00,83,35
2021-06-02 11:00:00,0,11
2021-06-02 11:00:00,1,24
2021-06-02 11:00:00,2,18
2021-06-02 11:00:00,3,6
2021-06-02 11:00:00,4,1
2021-06-02 11:00:00,5,0
2021-06-02 11:00:00,6,0
2021-06-02 11:00:00,7,10
2021-06-02 11:00:00,8,33
2021-06-02 11:00:00,9,30
2021-06-02 11:00:00,10,20
2021-06-02 11:00:00,11,6
2021-06-02 11:00:00,12,0
2021-06-02 11:00:00,13,0
2021-06-02 11:00:00,14,20
2021-06-02 11:00:00,15,33
2021-06-02 11:00:00,16,40
2021-06-02 11:00:00,17,13
2021-06-02 11:00:00,18,0
2021-06-02 11:00:00,19,3
2021-06-02 11:00:00,20,8
2021-06-02 11:00:00,21,15
2021-06-02 11:00:00,22,39
2021-06-02 11:00:00,23,35
2021-06-02 11:00:00,24,41
2021-06-02 11:00:00,25,1
2021-06-02 11:00:00,26,5
2021-06-02 11:00:00,27,12
2021-06-02 11:00:00,28,17
2021-06-02 11:00:00,29,47
2021-06-02 11:00:00,30,26
2021-06-02 11:00:00,31,50
2021-06-02 11:00:00,32,4
2021-06-02 11:00:00,33,9
2021-06-02 11:00:00,34,23
2021-06-02 11:00:00,35,16
2021-06-02 11:00:00,36,59
2021-06-02 11:00:00,37,55
2021-06-02 11:00:00,38,80
2021-06-02 11:00:00,39,3
2021-06-02 11:00:00,40,15
2021-06-02 11:00:00,41,11
2021-06-02 11:00:00,42,25
2021-06-02 11:00:00,43,70
2021-06-02 11:00:00,44,53
2021-06-02 11:00:00,45,79
2021-06-02 11:00:00,46,6
2021-06-02 11:00:00,47,16
2021-06-02 11:00:00,48,1
2021-06-02 11:00:00,49,45
2021-06-02 11:00:00,50,117
2021-06-02 11:00:00,51,114
2021-06-02 11:00:00,52,39
2021-06-02 11:00:00,53,11
2021-06-02 11:00:00,54,10
2021-06-02 11:00:00,55,0
2021-06-02 11:00:00,56,33
2021-06-02 11:00:00,57,94
2021-06-02 11:00:00,58,113
2021-06-02 11:00:00,59,77
2021-06-02 11:00:00,60,5
2021-06-02 11:00:00,61,18
2021-06-02 11:00:00,62,4
2021-06-02 11:00:00,63,8
2021-06-02 11:00:00,64,185
2021-06-02 11:00:00,65,131
2021-06-02 11:00:00,66,85
2021-06-02 11:00:00,67,7
2021-06-02 11:00:00,68,21
2021-06-02 11:00:00,69,34
2021-06-02 11:00:00,70,0
2021-06-02 11:00:00,71,123
2021-06-02 11:00:00,72,147
2021-06-02 11:00:00,73,173
2021-06-02 11:00:00,74,40
2021-06-02 11:00:00,75,23
2021-06-02 11:00:00,76,51
2021-06-02 11:00:00,77,0
2021-06-02 11:00:00,78,38
2021-06-02 11:00:00,79,95
2021-06-02 11:00:00,80,156
2021-06-02 11:00:00,81,72
2021-06-02 11:00:00,82,19
2021-06-02 11:00:00,83,26
2021-06-02 12:00:00,0,11
2021-06-02 12:00:00,1,24
2021-06-02 12:00:00,2,22
2021-06-02 12:00:00,3,6
2021-06-02 12:00:00,4,3
2021-06-02 12:00:00,5,0
2021-06-02 12:00:00,6,0
2021-06-02 12:00:00,7,14
2021-06-02 12:00:00,8,40
2021-06-02 12:00:00,9,44
2021-06-02 12:00:00,10,25
2021-06-02 12:00:00,11,2
2021-06-02 12:00:00,12,0
2021-06-02 12:00:00,13,0
2021-06-02 12:00:00,14,20
2021-06-02 12:00:00,15,42
2021-06-02 12:00:00,16,41
2021-06-02 12:00:00,17,20
2021-06-02 12:00:00,18,0
2021-06-02 12:00:00,19,8
2021-06-02 12:00:00,20,2
2021-06-02 12:00:00,21,26
2021-06-02 12:00:00,22,36
2021-06-02 12:00:00,23,30
2021-06-02 12:00:00,24,42
2021-06-02 12:00:00,25,3
2021-06-02 12:00:00,26,13
2021-06-02 12:00:00,27,11
2021-06-02 12:00:00,28,19
2021-06-02 12:00:00,29,65
2021-06-02 12:00:00,30,23
2021-06-02 12:00:00,31,50
2021-06-02 12:00:00,32,5
2021-06-02 12:00:00,33,12
2021-06-02 12:00:00,34,30
2021-06-02 12:00:00,35,13
2021-06-02 12:00:00,36,81
2021-06-02 12:00:00,37,66
2021-06-02 12:00:00,38,102
2021-06-02 12:00:00,39,4
2021-06-02 12:00:00,40,9
2021-06-02 12:00:00,41,18
2021-06-02 12:00:00,42,18
2021-06-02 12:00:00,43,91
2021-06-02 12:00:00,44,71
2021-06-02 12:00:00,45,69
2021-06-02 12:00:00,46,13
2021-06-02 12:00:00,47,21
2021-06-02 12:00:00,48,3
2021-06-02 12:00:00,49,17
2021-06-02 12:00:00,50,170
2021-06-02 12:00:00,51,114
2021-06-02 12:00:00,52,67
2021-06-02 12:00:00,53,7
2021-06-02 12:00:00,54,16
2021-06-02 12:00:00,55,1
2021-06-02 12:00:00,56,36
2021-06-02 12:00:00,57,99
2021-06-02 12:00:00,58,150
2021-06-02 12:00:00,59,85
2021-06-02 12:00:00,60,2
2021-06-02 12:00:00,61,20
2021-06-02 12:00:00,62,4
2021-06-02 12:00:00,63,5
2021-06-02 12:00:00,64,192
2021-06-02 12:00:00,65,141
2021-06-02 12:00:00,66,90
2021-06-02 12:00:00,67,3
2021-06-02 12:00:00,68,22
2021-06-02 12:00:00,69,33
2021-06-02 12:00:00,70,0
2021-06-02 12:00:00,71,154
2021-06-02 12:00:00,72,178
2021-06-02 12:00:00,73,179
2021-06-02 12:00:00,74,49
2021-06-02 12:00:00,75,35
2021-06-02 12:00:00,76,69
2021-06-02 12:00:00,77,0
2021-06-02 12:00:00,78,36
2021-06-02 12:00:00,79,92
2021-06-02 12:00:00,80,156
2021-06-02 12:00:00,81,79
2021-06-02 12:00:00,82,22
2021-06-02 12:00:00,83,22
2021-06-02 13:00:00,0,12
2021-06-02 13:00:00,1,14
2021-06-02 13:00:00,2,16
2021-06-02 13:00:00,3,5
2021-06-02 13:00:00,4,6
2021-06-02 13:00:00,5,0
2021-06-02 13:00:00,6,0
2021-06-02 13:00:00,7,17
2021-06-02 13:00:00,8,53
2021-06-02 13:00:00,9,35
2021-06-02 13:00:00,10,17
2021-06-02 13:00:00,11,2
2021-06-02 13:00:00,12,0
2021-06-02 13:00:00,13,0
2021-06-02 13:00:00,14,19
2021-06-02 13:00:00,15,56
2021-06-02 13:00:00,16,47
2021-06-02 13:00:00,17,18
2021-06-02 13:00:00,18,0
2021-06-02 13:00:00,19,5
2021-06-02 13:00:00,20,9
2021-06-02 13:00:00,21,29
2021-06-02 13:00:00,22,44
2021-06-02 13:00:00,23,33
2021-06-02 13:00:00,24,36
2021-06-02 13:00:00,25,4
2021-06-02 13:00:00,26,10
2021-06-02 13:00:00,27,13
2021-06-02 13:00:00,28,20
2021-06-02 13:00:00,29,66
2021-06-02 13:00:00,30,24
2021-06-02 13:00:00,31,62
2021-06-02 13:00:00,32,7
2021-06-02 13:00:00,33,9
2021-06-02 13:00:00,34,19
2021-06-02 13:00:00,35,17
2021-06-02 13:00:00,36,107
2021-06-02 13:00:00,37,67
2021-06-02 13:00:00,38,91
2021-06-02 13:00:00,39,12
2021-06-02 13:00:00,40,19
2021-06-02 13:00:00,41,19
2021-06-02 13:00:00,42,33
2021-06-02 13:00:00,43,98
2021-06-02 13:00:00,44,90
2021-06-02 13:00:00,45,71
2021-06-02 13:00:00,46,16
2021-06-02 13:00:00,47,23
2021-06-02 13:00:00,48,1
2021-06-02 13:00:00,49,33
2021-06-02 13:00:00,50,122
2021-06-02 13:00:00,51,168
2021-06-02 13:00:00,52,65
2021-06-02 13:00:00,53,7
2021-06-02 13:00:00,54,6
2021-06-02 13:00:00,55,5
2021-06-02 13:00:00,56,47
2021-06-02 13:00:00,57,141
2021-06-02 13:00:00,58,177
2021-06-02 13:00:00,59,68
2021-06-02 13:00:00,60,2
2021-06-02 13:00:00,61,24
2021-06-02 13:00:00,62,2
2021-06-02 13:00:00,63,16
2021-06-02 13:00:00,64,216
2021-06-02 13:00:00,65,201
2021-06-02 13:00:00,66,105
2021-06-02 13:00:00,67,2
2021-06-02 13:00:00,68,33
2021-06-02 13:00:00,69,43
2021-06-02 13:00:00,70,0
2021-06-02 13:00:00,71,167
2021-06-02 13:00:00,72,186
2021-06-02 13:00:00,73,198
2021-06-02 13:00:00,74,34
2021-06-02 13:00:00,75,32
2021-06-02 13:00:00,76,59
2021-06-02 13:00:00,77,0
2021-06-02 13:00:00,78,46
2021-06-02 13:00:00,79,158
2021-06-02 13:00:00,80,202
2021-06-02 13:00:00,81,62
2021-06-02 13:00:00,82,28
2021-06-02 13:00:00,83,31
2021-06-02 14:00:00,0,14
2021-06-02 14:00:00,1,20
2021-06-02 14:00:00,2,27
2021-06-02 14:00:00,3,9
2021-06-02 14:00:00,4,3
2021-06-02 14:00:00,5,1
2021-06-02 14:00:00,6,0
2021-06-02 14:00:00,7,6
2021-06-02 14:00:00,8,72
2021-06-02 14:00:00,9,46
2021-06-02 14:00:00,10,30
2021-06-02 14:00:00,11,3
2021-06-02 14:00:00,12,0
2021-06-02 14:00:00,13,0
2021-06-02 14:00:00,14,39
2021-06-02 14:00:00,15,57
2021-06-02 14:00:00,16,44
2021-06-02 14:00:00,17,30
2021-06-02 14:00:00,18,0
2021-06-02 14:00:00,19,2
2021-06-02 14:00:00,20,11
2021-06-02 14:00:00,21,34
2021-06-02 14:00:00,22,53
2021-06-02 14:00:00,23,40
2021-06-02 14:00:00,24,45
2021-06-02 14:00:00,25,4
2021-06-02 14:00:00,26,16
2021-06-02 14:00:00,27,21
2021-06-02 14:00:00,28,12
2021-06-02 14:00:00,29,77
2021-06-02 14:00:00,30,36
2021-06-02 14:00:00,31,69
2021-06-02 14:00:00,32,10
2021-06-02 14:00:00,33,19
2021-06-02 14:00:00,34,43
2021-06-02 14:00:00,35,31
2021-06-02 14:00:00,36,106
2021-06-02 14:00:00,37,62
2021-06-02 14:00:00,38,101
2021-06-02 14:00:00,39,7
2021-06-02 14:00:00,40,12
2021-06-02 14:00:00,41,9
2021-06-02 14:00:00,42,61
2021-06-02 14:00:00,43,94
2021-06-02 14:00:00,44,109
2021-06-02 14:00:00,45,110
2021-06-02 14:00:00,46,15
2021-06-02 14:00:00,47,34
2021-06-02 14:00:00,48,0
2021-06-02 14:00:00,49,27
2021-06-02 14:00:00,50,181
2021-06-02 14:00:00,51,183
2021-06-02 14:00:00,52,40
2021-06-02 14:00:00,53,11
2021-06-02 14:00:00,54,22
2021-06-02 14:00:00,55,1
2021-06-02 14:00:00,56,51
2021-06-02 14:00:00,57,125
2021-06-02 14:00:00,58,201
2021-06-02 14:00:00,59,96
2021-06-02 14:00:00,60,2
2021-06-02 14:00:00,61,19
2021-06-02 14:00:00,62,5
2021-06-02 14:00:00,63,8
2021-06-02 14:00:00,64,242
2021-06-02 14:00:00,65,197
2021-06-02 14:00:00,66,112
2021-06-02 14:00:00,67,6
2021-06-02 14:00:00,68,36
2021-06-02 14:00:00,69,45
2021-06-02 14:00:00,70,0
2021-06-02 14:00:00,71,134
2021-06-02 14:00:00,72,225
2021-06-02 14:00:00,73,196
2021-06-02 14:00:00,74,54
2021-06-02 14:00:00,75,38
2021-06-02 14:00:00,76,70
2021-06-02 14:00:00,77,0
2021-06-02 14:00:00,78,56
2021-06-02 14:00:00,79,155
2021-06-02 14:00:00,80,186
2021-06-02 14:00:00,81,91
2021-06-02 14:00:00,82,19
2021-06-02 14:00:00,83,27
2021-06-02 15:00:00,0,18
2021-06-02 15:00:00,1,29
2021-06-02 15:00:00,2,26
2021-06-02 15:00:00,3,12
2021-06-02 15:00:00,4,6
2021-06-02 15:00:00,5,0
2021-06-02 15:00:00,6,0
2021-06-02 15:00:00,7,14
2021-06-02 15:00:00,8,42
2021-06-02 15:00:00,9,44
2021-06-02 15:00:00,10,26
2021-06-02 15:00:00,11,2
2021-06-02 15:00:00,12,0
2021-06-02 15:00:00,13,0
2021-06-02 15:00:00,14,42
2021-06-02 15:00:00,15,62
2021-06-02 15:00:00,16,70
2021-06-02 15:00:00,17,18
2021-06-02 15:00:00,18,0
2021-06-02 15:00:00,19,7
2021-06-02 15:00:00,20,10
2021-06-02 15:00:00,21,31
2021-06-02 15:00:00,22,74
2021-06-02 15:00:00,23,61
2021-06-02 15:00:00,24,47
2021-06-02 15:00:00,25,1
2021-06-02 15:00:00,26,11
2021-06-02 15:00:00,27,12
2021-06-02 15:00:00,28,26
2021-06-02 15:00:00,29,100
2021-06-02 15:00:00,30,32
2021-06-02 15:00:00,31,75
2021-06-02 15:00:00,32,6
2021-06-02 15:00:00,33,13
2021-06-02 15:00:00,34,42
2021-06-02 15:00:00,35,42
2021-06-02 15:00:00,36,145
2021-06-02 15:00:00,37,76
2021-06-02 15:00:00,38,126
2021-06-02 15:00:00,39,17
2021-06-02 15:00:00,40,10
2021-06-02 15:00:00,41,9
2021-06-02 15:00:00,42,45
2021-06-02 15:00:00,43,121
2021-06-02 15:00:00,44,136
2021-06-02 15:00:00,45,107
2021-06-02 15:00:00,46,15
2021-06-02 15:00:00,47,30
2021-06-02 15:00:00,48,3
2021-06-02 15:00:00,49,36
2021-06-02 15:00:00,50,152
2021-06-02 15:00:00,51,238
2021-06-02 15:00:00,52,68
2021-06-02 15:00:00,53,11
2021-06-02 15:00:00,54,13
2021-06-02 15:00:00,55,6
2021-06-02 15:00:00,56,54
2021-06-02 15:00:00,57,143
2021-06-02 15:00:00,58,219
2021-06-02 15:00:00,59,125
2021-06-02 15:00:00,60,4
2021-06-02 15:00:00,61,30
2021-06-02 15:00:00,62,2
2021-06-02 15:00:00,63,14
2021-06-02 15:00:00,64,207
2021-06-02 15:00:00,65,200
2021-06-02 15:00:00,66,140
2021-06-02 15:00:00,67,6
2021-06-02 15:00:00,68,18
2021-06-02 15:00:00,69,32
2021-06-02 15:00:00,70,0
2021-06-02 15:00:00,71,167
2021-06-02 15:00:00,72,193
2021-06-02 15:00:00,73,202
2021-06-02 15:00:00,74,55
2021-06-02 15:00:00,75,34
2021-06-02 15:00:00,76,75
2021-06-02 15:00:00,77,0
2021-06-02 15:00:00,78,64
2021-06-02 15:00:00,79,161
2021-06-02 15:00:00,80,209
2021-06-02 15:00:00,81,88
2021-06-02 15:00:00,82,16
2021-06-02 15:00:00,83,35
2021-06-02 16:00:00,0,15
2021-06-02 16:00:00,1,26
2021-06-02 16:00:00,2,37
2021-06-02 16:00:00,3,6
2021-06-02 16:00:00,4,11
2021-06-02 16:00:00,5,0
2021-06-02 16:00:00,6,0
2021-06-02 16:00:00,7,14
2021-06-02 16:00:00,8,48
2021-06-02 16:00:00,9,45
2021-06-02 16:00:00,10,20
2021-06-02 16:00:00,11,8
2021-06-02 16:00:00,12,0
2021-06-02 16:00:00,13,0
2021-06-02 16:00:00,14,35
2021-06-02 16:00:00,15,63
2021-06-02 16:00:00,16,69
2021-06-02 16:00:00,17,13
2021-06-02 16:00:00,18,0
2021-06-02 16:00:00,19,9
2021-06-02 16:00:00,20,11
2021-06-02 16:00:00,21,39
2021-06-02 16:00:00,22,60
2021-06-02 16:00:00,23,75
2021-06-02 16:00:00,24,52
2021-06-02 16:00:00,25,8
2021-06-02 16:00:00,26,22
2021-06-02 16:00:00,27,15
2021-06-02 16:00:00,28,21
2021-06-02 16:00:00,29,89
2021-06-02 16:00:00,30,47
2021-06-02 16:00:00,31,91
2021-06-02 16:00:00,32,10
2021-06-02 16:00:00,33,12
2021-06-02 16:00:00,34,20
2021-06-02 16:00:00,35,38
2021-06-02 16:00:00,36,128
2021-06-02 16:00:00,37,76
2021-06-02 16:00:00,38,194
2021-06-02 16:00:00,39,10
2021-06-02 16:00:00,40,13
2021-06-02 16:00:00,41,18
2021-06-02 16:00:00,42,46
2021-06-02 16:00:00,43,121
2021-06-02 16:00:00,44,128
2021-06-02 16:00:00,45,142
2021-06-02 16:00:00,46,11
2021-06-02 16:00:00,47,42
2021-06-02 16:00:00,48,6
2021-06-02 16:00:00,49,37
2021-06-02 16:00:00,50,205
2021-06-02 16:00:00,51,346
2021-06-02 16:00:00,52,94
2021-06-02 16:00:00,53,10
2021-06-02 16:00:00,54,25
2021-06-02 16:00:00,55,2
2021-06-02 16:00:00,56,62
2021-06-02 16:00:00,57,179
2021-06-02 16:00:00,58,247
2021-06-02 16:00:00,59,141
2021-06-02 16:00:00,60,3
2021-06-02 16:00:00,61,22
2021-06-02 16:00:00,62,7
2021-06-02 16:00:00,63,17
2021-06-02 16:00:00,64,235
2021-06-02 16:00:00,65,241
2021-06-02 16:00:00,66,158
2021-06-02 16:00:00,67,3
2021-06-02 16:00:00,68,19
2021-06-02 16:00:00,69,46
2021-06-02 16:00:00,70,0
2021-06-02 16:00:00,71,243
2021-06-02 16:00:00,72,253
2021-06-02 16:00:00,73,267
2021-06-02 16:00:00,74,71
2021-06-02 16:00:00,75,37
2021-06-02 16:00:00,76,76
2021-06-02 16:00:00,77,0
2021-06-02 16:00:00,78,72
2021-06-02 16:00:00,79,195
2021-06-02 16:00:00,80,221
2021-06-02 16:00:00,81,98
2021-06-02 16:00:00,82,20
2021-06-02 16:00:00,83,30
2021-06-02 17:00:00,0,21
2021-06-02 17:00:00,1,22
2021-06-02 17:00:00,2,34
2021-06-02 17:00:00,3,7
2021-06-02 17:00:00,4,8
2021-06-02 17:00:00,5,2
2021-06-02 17:00:00,6,0
2021-06-02 17:00:00,7,13
2021-06-02 17:00:00,8,64
2021-06-02 17:00:00,9,57
2021-06-02 17:00:00,10,28
2021-06-02 17:00:00,11,8
2021-06-02 17:00:00,12,0
2021-06-02 17:00:00,13,0
2021-06-02 17:00:00,14,56
2021-06-02 17:00:00,15,60
2021-06-02 17:00:00,16,69
2021-06-02 17:00:00,17,31
2021-06-02 17:00:00,18,0
2021-06-02 17:00:00,19,8
2021-06-02 17:00:00,20,20
2021-06-02 17:00:00,21,57
2021-06-02 17:00:00,22,79
2021-06-02 17:00:00,23,59
2021-06-02 17:00:00,24,68
2021-06-02 17:00:00,25,17
2021-06-02 17:00:00,26,19
2021-06-02 17:00:00,27,23
2021-06-02 17:00:00,28,37
2021-06-02 17:00:00,29,106
2021-06-02 17:00:00,30,48
2021-06-02 17:00:00,31,113
2021-06-02 17:00:00,32,12
2021-06-02 17:00:00,33,15
2021-06-02 17:00:00,34,44
2021-06-02 17:00:00,35,55
2021-06-02 17:00:00,36,207
2021-06-02 17:00:00,37,101
2021-06-02 17:00:00,38,233
2021-06-02 17:00:00,39,17
2021-06-02 17:00:00,40,19
2021-06-02 17:00:00,41,23
2021-06-02 17:00:00,42,67
2021-06-02 17:00:00,43,147
2021-06-02 17:00:00,44,201
2021-06-02 17:00:00,45,177
2021-06-02 17:00:00,46,34
2021-06-02 17:00:00,47,51
2021-06-02 17:00:00,48,9
2021-06-02 17:00:00,49,63
2021-06-02 17:00:00,50,277
2021-06-02 17:00:00,51,563
2021-06-02 17:00:00,52,131
2021-06-02 17:00:00,53,25
2021-06-02 17:00:00,54,20
2021-06-02 17:00:00,55,5
2021-06-02 17:00:00,56,97
2021-06-02 17:00:00,57,245
2021-06-02 17:00:00,58,405
2021-06-02 17:00:00,59,178
2021-06-02 17:00:00,60,7
2021-06-02 17:00:00,61,34
2021-06-02 17:00:00,62,7
2021-06-02 17:00:00,63,13
2021-06-02 17:00:00,64,266
2021-06-02 17:00:00,65,341
2021-06-02 17:00:00,66,191
2021-06-02 17:00:00,67,7
2021-06-02 17:00:00,68,54
2021-06-02 17:00:00,69,66
2021-06-02 17:00:00,70,0
2021-06-02 17:00:00,71,232
2021-06-02 17:00:00,72,315
2021-06-02 17:00:00,73,306
2021-06-02 17:00:00,74,55
2021-06-02 17:00:00,75,51
2021-06-02 17:00:00,76,102
2021-06-02 17:00:00,77,0
2021-06-02 17:00:00,78,80
2021-06-02 17:00:00,79,219
2021-06-02 17:00:00,80,260
2021-06-02 17:00:00,81,105
2021-06-02 17:00:00,82,46
2021-06-02 17:00:00,83,68
2021-06-02 18:00:00,0,33
2021-06-02 18:00:00,1,18
2021-06-02 18:00:00,2,36
2021-06-02 18:00:00,3,6
2021-06-02 18:00:00,4,6
2021-06-02 18:00:00,5,1
2021-06-02 18:00:00,6,0
2021-06-02 18:00:00,7,20
2021-06-02 18:00:00,8,57
2021-06-02 18:00:00,9,50
2021-06-02 18:00:00,10,23
2021-06-02 18:00:00,11,6
2021-06-02 18:00:00,12,0
2021-06-02 18:00:00,13,0
2021-06-02 18:00:00,14,56
2021-06-02 18:00:00,15,86
2021-06-02 18:00:00,16,71
2021-06-02 18:00:00,17,25
2021-06-02 18:00:00,18,0
2021-06-02 18:00:00,19,9
2021-06-02 18:00:00,20,7
2021-06-02 18:00:00,21,58
2021-06-02 18:00:00,22,93
2021-06-02 18:00:00,23,49
2021-06-02 18:00:00,24,63
2021-06-02 18:00:00,25,5
2021-06-02 18:00:00,26,33
2021-06-02 18:00:00,27,23
2021-06-02 18:00:00,28,49
2021-06-02 18:00:00,29,133
2021-06-02 18:00:00,30,33
2021-06-02 18:00:00,31,162
2021-06-02 18:00:00,32,13
2021-06-02 18:00:00,33,20
2021-06-02 18:00:00,34,38
2021-06-02 18:00:00,35,48
2021-06-02 18:00:00,36,183
2021-06-02 18:00:00,37,102
2021-06-02 18:00:00,38,225
2021-06-02 18:00:00,39,17
2021-06-02 18:00:00,40,26
2021-06-02 18:00:00,41,22
2021-06-02 18:00:00,42,83
2021-06-02 18:00:00,43,146
2021-06-02 18:00:00,44,136
2021-06-02 18:00:00,45,173
2021-06-02 18:00:00,46,21
2021-06-02 18:00:00,47,50
2021-06-02 18:00:00,48,4
2021-06-02 18:00:00,49,86
2021-06-02 18:00:00,50,304
2021-06-02 18:00:00,51,317
2021-06-02 18:00:00,52,173
2021-06-02 18:00:00,53,27
2021-06-02 18:00:00,54,28
2021-06-02 18:00:00,55,4
2021-06-02 18:00:00,56,111
2021-06-02 18:00:00,57,274
2021-06-02 18:00:00,58,384
2021-06-02 18:00:00,59,199
2021-06-02 18:00:00,60,5
2021-06-02 18:00:00,61,37
2021-06-02 18:00:00,62,9
2021-06-02 18:00:00,63,28
2021-06-02 18:00:00,64,427
2021-06-02 18:00:00,65,386
2021-06-02 18:00:00,66,196
2021-06-02 18:00:00,67,8
2021-06-02 18:00:00,68,57
2021-06-02 18:00:00,69,71
2021-06-02 18:00:00,70,0
2021-06-02 18:00:00,71,341
2021-06-02 18:00:00,72,340
2021-06-02 18:00:00,73,342
2021-06-02 18:00:00,74,64
2021-06-02 18:00:00,75,71
2021-06-02 18:00:00,76,125
2021-06-02 18:00:00,77,0
2021-06-02 18:00:00,78,119
2021-06-02 18:00:00,79,282
2021-06-02 18:00:00,80,341
2021-06-02 18:00:00,81,122
2021-06-02 18:00:00,82,50
2021-06-02 18:00:00,83,67
2021-06-02 19:00:00,0,38
2021-06-02 19:00:00,1,24
2021-06-02 19:00:00,2,24
2021-06-02 19:00:00,3,4
2021-06-02 19:00:00,4,2
2021-06-02 19:00:00,5,0
2021-06-02 19:00:00,6,0
2021-06-02 19:00:00,7,20
2021-06-02 19:00:00,8,62
2021-06-02 19:00:00,9,28
2021-06-02 19:00:00,10,15
2021-06-02 19:00:00,11,10
2021-06-02 19:00:00,12,0
2021-06-02 19:00:00,13,0
2021-06-02 19:00:00,14,56
2021-06-02 19:00:00,15,56
2021-06-02 19:00:00,16,59
2021-06-02 19:00:00,17,29
2021-06-02 19:00:00,18,0
2021-06-02 19:00:00,19,12
2021-06-02 19:00:00,20,23
2021-06-02 19:00:00,21,65
2021-06-02 19:00:00,22,59
2021-06-02 19:00:00,23,51
2021-06-02 19:00:00,24,67
2021-06-02 19:00:00,25,6
2021-06-02 19:00:00,26,25
2021-06-02 19:00:00,27,26
2021-06-02 19:00:00,28,40
2021-06-02 19:00:00,29,92
2021-06-02 19:00:00,30,20
2021-06-02 19:00:00,31,88
2021-06-02 19:00:00,32,6
2021-06-02 19:00:00,33,22
2021-06-02 19:00:00,34,38
2021-06-02 19:00:00,35,45
2021-06-02 19:00:00,36,163
2021-06-02 19:00:00,37,68
2021-06-02 19:00:00,38,138
2021-06-02 19:00:00,39,16
2021-06-02 19:00:00,40,15
2021-06-02 19:00:00,41,13
2021-06-02 19:00:00,42,84
2021-06-02 19:00:00,43,108
2021-06-02 19:00:00,44,63
2021-06-02 19:00:00,45,154
2021-06-02 19:00:00,46,29
2021-06-02 19:00:00,47,38
2021-06-02 19:00:00,48,5
2021-06-02 19:00:00,49,75
2021-06-02 19:00:00,50,227
2021-06-02 19:00:00,51,168
2021-06-02 19:00:00,52,126
2021-06-02 19:00:00,53,17
2021-06-02 19:00:00,54,18
2021-06-02 19:00:00,55,2
2021-06-02 19:00:00,56,88
2021-06-02 19:00:00,57,191
2021-06-02 19:00:00,58,247
2021-06-02 19:00:00,59,139
2021-06-02 19:00:00,60,8
2021-06-02 19:00:00,61,46
